timestamp,location,value,unit
2024-11-10 12:00:00,Green Music Center Total CHW BTU Meter Usage / p:sonomastate:r:1f98265e-39835c84,598064.84375,BTU
2024-11-10 12:00:00,Physical Education Total Electric Meter Usage (C) / p:sonomastate:r:206db469-c986212b,17924.896484375,kWh
2024-11-10 12:00:00,Nichols Hall Total Electric Meter Usage (C) / p:sonomastate:r:234e40da-635bc7c1,6.7360005378723145,kWh
2024-11-10 12:00:00,Rachel Carson Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234aa43b-a73abf5e,0.0,BTU
2024-11-10 12:00:00,Ives Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-7d72fbdc,46108.09375,BTU
2024-11-10 12:00:00,Student Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-6fe20abd,420593.1516113281,BTU
2024-11-10 12:00:00,Student Health Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-021da430,0.0,BTU
2024-11-10 12:00:00,Rachel Carson Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234aa121-a983880d,0.0,BTU
2024-11-10 12:00:00,Student Center Total Electric Meter (C) Usage (C) / p:sonomastate:r:20c9aa07-acd1558a,0.0,kWh
2024-11-10 12:00:00,Nichols Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-f6fcea18,84820.701171875,BTU
2024-11-10 12:00:00,Wine Spectator Learning Ctr Total Electric Meter Usage (C) / p:sonomastate:r:250ea73e-3b55a6cf,131.97846794128418,kWh
2024-11-10 12:00:00,Nichols Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-b06b6c8c,0.0,BTU
2024-11-10 12:00:00,Student Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-8d8eb031,135010.81640625,BTU
2024-11-10 12:00:00,Ives Hall  Total Electric Meter Usage (C) / p:sonomastate:r:206d9425-f3361ab6,0.0,kWh
2024-11-10 12:15:00,Ives Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-c20a1a8e,0.0,BTU
2024-11-10 12:15:00,Green Music Center Total Electric Meter Usage (C) / p:sonomastate:r:234ab131-e413ba29,900.9249877929688,kWh
2024-11-10 12:15:00,Student Health Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-83f6cf71,0.0,BTU
2024-11-10 12:15:00,Green Music Center Total CHW BTU Meter Usage / p:sonomastate:r:1f98265e-39835c84,365340.03125,BTU
2024-11-10 12:15:00,Physical Education Total Electric Meter Usage (C) / p:sonomastate:r:206db469-c986212b,16198.4892578125,kWh
2024-11-10 12:15:00,Nichols Hall Total Electric Meter Usage (C) / p:sonomastate:r:234e40da-635bc7c1,6.832000255584717,kWh
2024-11-10 12:15:00,Rachel Carson Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234aa43b-a73abf5e,0.0,BTU
2024-11-10 12:15:00,Ives Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-7d72fbdc,21296.064025878906,BTU
2024-11-10 12:15:00,Student Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-6fe20abd,103073.0390625,BTU
2024-11-10 12:15:00,Student Health Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-021da430,0.0,BTU
2024-11-10 12:15:00,Rachel Carson Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234aa121-a983880d,0.0,BTU
2024-11-10 12:15:00,Student Center Total Electric Meter (C) Usage (C) / p:sonomastate:r:20c9aa07-acd1558a,0.0,kWh
2024-11-10 12:15:00,Nichols Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-f6fcea18,58464.765625,BTU
2024-11-10 12:15:00,Nichols Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-b06b6c8c,0.0,BTU
2024-11-10 12:15:00,Student Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-8d8eb031,64739.41015625,BTU
2024-11-10 12:15:00,Ives Hall  Total Electric Meter Usage (C) / p:sonomastate:r:206d9425-f3361ab6,0.0,kWh
2024-11-10 12:30:00,Ives Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-c20a1a8e,0.0,BTU
2024-11-10 12:30:00,Green Music Center Total Electric Meter Usage (C) / p:sonomastate:r:234ab131-e413ba29,860.3250122070312,kWh
2024-11-10 12:30:00,Student Health Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-83f6cf71,0.0,BTU
2024-11-10 12:30:00,Green Music Center Total CHW BTU Meter Usage / p:sonomastate:r:1f98265e-39835c84,828179.734375,BTU
2024-11-10 12:30:00,Physical Education Total Electric Meter Usage (C) / p:sonomastate:r:206db469-c986212b,15562.58984375,kWh
2024-11-10 12:30:00,Nichols Hall Total Electric Meter Usage (C) / p:sonomastate:r:234e40da-635bc7c1,6.640000343322754,kWh
2024-11-10 12:30:00,Rachel Carson Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234aa43b-a73abf5e,0.0,BTU
2024-11-10 12:30:00,Ives Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-7d72fbdc,29891.3623046875,BTU
2024-11-10 12:30:00,Student Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-6fe20abd,207551.359375,BTU
2024-11-10 12:30:00,Student Health Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-021da430,0.0,BTU
2024-11-10 12:30:00,Rachel Carson Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234aa121-a983880d,0.0,BTU
2024-11-10 12:30:00,Student Center Total Electric Meter (C) Usage (C) / p:sonomastate:r:20c9aa07-acd1558a,0.0,kWh
2024-11-10 12:30:00,Nichols Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-f6fcea18,53194.8408203125,BTU
2024-11-10 12:30:00,Nichols Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-b06b6c8c,0.0,BTU
2024-11-10 12:30:00,Student Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-8d8eb031,0.0,BTU
2024-11-10 12:30:00,Ives Hall  Total Electric Meter Usage (C) / p:sonomastate:r:206d9425-f3361ab6,0.0,kWh
2024-11-10 12:45:00,Ives Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-c20a1a8e,0.0,BTU
2024-11-10 12:45:00,Green Music Center Total Electric Meter Usage (C) / p:sonomastate:r:234ab131-e413ba29,859.6749877929688,kWh
2024-11-10 12:45:00,Student Health Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-83f6cf71,0.0,BTU
2024-11-10 12:45:00,Green Music Center Total CHW BTU Meter Usage / p:sonomastate:r:1f98265e-39835c84,731479.953125,BTU
2024-11-10 12:45:00,Physical Education Total Electric Meter Usage (C) / p:sonomastate:r:206db469-c986212b,15086.130859375,kWh
2024-11-10 12:45:00,Nichols Hall Total Electric Meter Usage (C) / p:sonomastate:r:234e40da-635bc7c1,6.992000102996826,kWh
2024-11-10 12:45:00,Rachel Carson Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234aa43b-a73abf5e,0.0,BTU
2024-11-10 12:45:00,Ives Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-7d72fbdc,25847.4765625,BTU
2024-11-10 12:45:00,Student Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-6fe20abd,159947.265625,BTU
2024-11-10 12:45:00,Student Health Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-021da430,0.0,BTU
2024-11-10 12:45:00,Rachel Carson Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234aa121-a983880d,0.0,BTU
2024-11-10 12:45:00,Student Center Total Electric Meter (C) Usage (C) / p:sonomastate:r:20c9aa07-acd1558a,0.0,kWh
2024-11-10 12:45:00,Nichols Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-f6fcea18,56070.291015625,BTU
2024-11-10 12:45:00,Nichols Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-b06b6c8c,0.0,BTU
2024-11-10 12:45:00,Student Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-8d8eb031,0.0,BTU
2024-11-10 12:45:00,Ives Hall  Total Electric Meter Usage (C) / p:sonomastate:r:206d9425-f3361ab6,0.0,kWh
2024-11-10 13:00:00,Ives Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-c20a1a8e,0.0,BTU
2024-11-10 13:00:00,Green Music Center Total Electric Meter Usage (C) / p:sonomastate:r:234ab131-e413ba29,858.6749877929688,kWh
2024-11-10 13:00:00,Student Health Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-83f6cf71,0.0,BTU
2024-11-10 13:00:00,Green Music Center Total CHW BTU Meter Usage / p:sonomastate:r:1f98265e-39835c84,822194.71875,BTU
2024-11-10 13:00:00,Physical Education Total Electric Meter Usage (C) / p:sonomastate:r:206db469-c986212b,16197.3818359375,kWh
2024-11-10 13:00:00,Nichols Hall Total Electric Meter Usage (C) / p:sonomastate:r:234e40da-635bc7c1,7.008000373840332,kWh
2024-11-10 13:00:00,Rachel Carson Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234aa43b-a73abf5e,0.0,BTU
2024-11-10 13:00:00,Ives Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-7d72fbdc,20911.95166015625,BTU
2024-11-10 13:00:00,Student Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-6fe20abd,148913.4375,BTU
2024-11-10 13:00:00,Student Health Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-021da430,0.0,BTU
2024-11-10 13:00:00,Rachel Carson Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234aa121-a983880d,0.0,BTU
2024-11-10 13:00:00,Student Center Total Electric Meter (C) Usage (C) / p:sonomastate:r:20c9aa07-acd1558a,0.0,kWh
2024-11-10 13:00:00,Nichols Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-f6fcea18,48033.28515625,BTU
2024-11-10 13:00:00,Wine Spectator Learning Ctr Total Electric Meter Usage (C) / p:sonomastate:r:250ea73e-3b55a6cf,127.42775392532349,kWh
2024-11-10 13:00:00,Nichols Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-b06b6c8c,0.0,BTU
2024-11-10 13:00:00,Student Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-8d8eb031,72649.8828125,BTU
2024-11-10 13:00:00,Ives Hall  Total Electric Meter Usage (C) / p:sonomastate:r:206d9425-f3361ab6,0.0,kWh
2024-11-10 13:15:00,Ives Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-c20a1a8e,0.0,BTU
2024-11-10 13:15:00,Green Music Center Total Electric Meter Usage (C) / p:sonomastate:r:234ab131-e413ba29,863.125,kWh
2024-11-10 13:15:00,Student Health Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-83f6cf71,0.0,BTU
2024-11-10 13:15:00,Green Music Center Total CHW BTU Meter Usage / p:sonomastate:r:1f98265e-39835c84,1169784.9375,BTU
2024-11-10 13:15:00,Physical Education Total Electric Meter Usage (C) / p:sonomastate:r:206db469-c986212b,15615.3583984375,kWh
2024-11-10 13:15:00,Nichols Hall Total Electric Meter Usage (C) / p:sonomastate:r:234e40da-635bc7c1,6.880000114440918,kWh
2024-11-10 13:15:00,Rachel Carson Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234aa43b-a73abf5e,0.0,BTU
2024-11-10 13:15:00,Ives Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-7d72fbdc,48439.076171875,BTU
2024-11-10 13:15:00,Student Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-6fe20abd,83846.4921875,BTU
2024-11-10 13:15:00,Student Health Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-021da430,0.0,BTU
2024-11-10 13:15:00,Rachel Carson Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234aa121-a983880d,0.0,BTU
2024-11-10 13:15:00,Student Center Total Electric Meter (C) Usage (C) / p:sonomastate:r:20c9aa07-acd1558a,0.0,kWh
2024-11-10 13:15:00,Nichols Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-f6fcea18,40014.841796875,BTU
2024-11-10 13:15:00,Nichols Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-b06b6c8c,0.0,BTU
2024-11-10 13:15:00,Student Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-8d8eb031,0.0,BTU
2024-11-10 13:15:00,Ives Hall  Total Electric Meter Usage (C) / p:sonomastate:r:206d9425-f3361ab6,0.0,kWh
2024-11-10 13:30:00,Ives Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-c20a1a8e,0.0,BTU
2024-11-10 13:30:00,Green Music Center Total Electric Meter Usage (C) / p:sonomastate:r:234ab131-e413ba29,977.375,kWh
2024-11-10 13:30:00,Student Health Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-83f6cf71,0.0,BTU
2024-11-10 13:30:00,Green Music Center Total CHW BTU Meter Usage / p:sonomastate:r:1f98265e-39835c84,923554.90625,BTU
2024-11-10 13:30:00,Physical Education Total Electric Meter Usage (C) / p:sonomastate:r:206db469-c986212b,17364.8046875,kWh
2024-11-10 13:30:00,Nichols Hall Total Electric Meter Usage (C) / p:sonomastate:r:234e40da-635bc7c1,6.800000190734863,kWh
2024-11-10 13:30:00,Rachel Carson Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234aa43b-a73abf5e,0.0,BTU
2024-11-10 13:30:00,Ives Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-7d72fbdc,37910.07666015625,BTU
2024-11-10 13:30:00,Student Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-6fe20abd,231424.1328125,BTU
2024-11-10 13:30:00,Student Health Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-021da430,0.0,BTU
2024-11-10 13:30:00,Rachel Carson Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234aa121-a983880d,0.0,BTU
2024-11-10 13:30:00,Student Center Total Electric Meter (C) Usage (C) / p:sonomastate:r:20c9aa07-acd1558a,0.0,kWh
2024-11-10 13:30:00,Nichols Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-f6fcea18,41762.369140625,BTU
2024-11-10 13:30:00,Nichols Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-b06b6c8c,0.0,BTU
2024-11-10 13:30:00,Student Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-8d8eb031,0.0,BTU
2024-11-10 13:30:00,Ives Hall  Total Electric Meter Usage (C) / p:sonomastate:r:206d9425-f3361ab6,0.0,kWh
2024-11-10 13:45:00,Ives Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-c20a1a8e,0.0,BTU
2024-11-10 13:45:00,Green Music Center Total Electric Meter Usage (C) / p:sonomastate:r:234ab131-e413ba29,1041.824951171875,kWh
2024-11-10 13:45:00,Student Health Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-83f6cf71,0.0,BTU
2024-11-10 13:45:00,Green Music Center Total CHW BTU Meter Usage / p:sonomastate:r:1f98265e-39835c84,895965.203125,BTU
2024-11-10 13:45:00,Physical Education Total Electric Meter Usage (C) / p:sonomastate:r:206db469-c986212b,15089.9970703125,kWh
2024-11-10 13:45:00,Nichols Hall Total Electric Meter Usage (C) / p:sonomastate:r:234e40da-635bc7c1,6.704000473022461,kWh
2024-11-10 13:45:00,Rachel Carson Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234aa43b-a73abf5e,0.0,BTU
2024-11-10 13:45:00,Ives Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-7d72fbdc,46210.55078125,BTU
2024-11-10 13:45:00,Student Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-6fe20abd,148622.609375,BTU
2024-11-10 13:45:00,Student Health Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-021da430,0.0,BTU
2024-11-10 13:45:00,Rachel Carson Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234aa121-a983880d,0.0,BTU
2024-11-10 13:45:00,Student Center Total Electric Meter (C) Usage (C) / p:sonomastate:r:20c9aa07-acd1558a,0.0,kWh
2024-11-10 13:45:00,Nichols Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-f6fcea18,41460.662109375,BTU
2024-11-10 13:45:00,Nichols Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-b06b6c8c,0.0,BTU
2024-11-10 13:45:00,Student Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-8d8eb031,0.0,BTU
2024-11-10 13:45:00,Ives Hall  Total Electric Meter Usage (C) / p:sonomastate:r:206d9425-f3361ab6,0.0,kWh
2024-11-10 14:00:00,Ives Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-c20a1a8e,0.0,BTU
2024-11-10 14:00:00,Green Music Center Total Electric Meter Usage (C) / p:sonomastate:r:234ab131-e413ba29,1042.5,kWh
2024-11-10 14:00:00,Student Health Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-83f6cf71,0.0,BTU
2024-11-10 14:00:00,Green Music Center Total CHW BTU Meter Usage / p:sonomastate:r:1f98265e-39835c84,1190805.3125,BTU
2024-11-10 14:00:00,Physical Education Total Electric Meter Usage (C) / p:sonomastate:r:206db469-c986212b,15243.3037109375,kWh
2024-11-10 14:00:00,Nichols Hall Total Electric Meter Usage (C) / p:sonomastate:r:234e40da-635bc7c1,6.86400032043457,kWh
2024-11-10 14:00:00,Rachel Carson Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234aa43b-a73abf5e,0.0,BTU
2024-11-10 14:00:00,Ives Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-7d72fbdc,50912.7421875,BTU
2024-11-10 14:00:00,Student Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-6fe20abd,406760.3984375,BTU
2024-11-10 14:00:00,Student Health Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-021da430,0.0,BTU
2024-11-10 14:00:00,Rachel Carson Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234aa121-a983880d,0.0,BTU
2024-11-10 14:00:00,Student Center Total Electric Meter (C) Usage (C) / p:sonomastate:r:20c9aa07-acd1558a,0.0,kWh
2024-11-10 14:00:00,Nichols Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-f6fcea18,45204.7099609375,BTU
2024-11-10 14:00:00,Wine Spectator Learning Ctr Total Electric Meter Usage (C) / p:sonomastate:r:250ea73e-3b55a6cf,126.5664930343628,kWh
2024-11-10 14:00:00,Nichols Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-b06b6c8c,0.0,BTU
2024-11-10 14:00:00,Student Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-8d8eb031,80933.7421875,BTU
2024-11-10 14:00:00,Ives Hall  Total Electric Meter Usage (C) / p:sonomastate:r:206d9425-f3361ab6,0.0,kWh
2024-11-10 14:15:00,Ives Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-c20a1a8e,0.0,BTU
2024-11-10 14:15:00,Green Music Center Total Electric Meter Usage (C) / p:sonomastate:r:234ab131-e413ba29,1047.949951171875,kWh
2024-11-10 14:15:00,Student Health Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-83f6cf71,0.0,BTU
2024-11-10 14:15:00,Green Music Center Total CHW BTU Meter Usage / p:sonomastate:r:1f98265e-39835c84,1220450.21875,BTU
2024-11-10 14:15:00,Physical Education Total Electric Meter Usage (C) / p:sonomastate:r:206db469-c986212b,15046.291015625,kWh
2024-11-10 14:15:00,Nichols Hall Total Electric Meter Usage (C) / p:sonomastate:r:234e40da-635bc7c1,6.528000354766846,kWh
2024-11-10 14:15:00,Rachel Carson Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234aa43b-a73abf5e,0.0,BTU
2024-11-10 14:15:00,Ives Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-7d72fbdc,51924.173828125,BTU
2024-11-10 14:15:00,Student Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-6fe20abd,249661.078125,BTU
2024-11-10 14:15:00,Student Health Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-021da430,0.0,BTU
2024-11-10 14:15:00,Rachel Carson Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234aa121-a983880d,0.0,BTU
2024-11-10 14:15:00,Student Center Total Electric Meter (C) Usage (C) / p:sonomastate:r:20c9aa07-acd1558a,0.0,kWh
2024-11-10 14:15:00,Nichols Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-f6fcea18,38803.25,BTU
2024-11-10 14:15:00,Nichols Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-b06b6c8c,0.0,BTU
2024-11-10 14:15:00,Student Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-8d8eb031,10154.6162109375,BTU
2024-11-10 14:15:00,Ives Hall  Total Electric Meter Usage (C) / p:sonomastate:r:206d9425-f3361ab6,0.0,kWh
2024-11-10 14:30:00,Ives Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-c20a1a8e,0.0,BTU
2024-11-10 14:30:00,Green Music Center Total Electric Meter Usage (C) / p:sonomastate:r:234ab131-e413ba29,1045.5,kWh
2024-11-10 14:30:00,Student Health Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-83f6cf71,0.0,BTU
2024-11-10 14:30:00,Green Music Center Total CHW BTU Meter Usage / p:sonomastate:r:1f98265e-39835c84,1357995.125,BTU
2024-11-10 14:30:00,Physical Education Total Electric Meter Usage (C) / p:sonomastate:r:206db469-c986212b,15813.67578125,kWh
2024-11-10 14:30:00,Nichols Hall Total Electric Meter Usage (C) / p:sonomastate:r:234e40da-635bc7c1,6.464000225067139,kWh
2024-11-10 14:30:00,Rachel Carson Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234aa43b-a73abf5e,0.0,BTU
2024-11-10 14:30:00,Ives Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-7d72fbdc,54089.662109375,BTU
2024-11-10 14:30:00,Student Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-6fe20abd,361433.125,BTU
2024-11-10 14:30:00,Student Health Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-021da430,0.0,BTU
2024-11-10 14:30:00,Rachel Carson Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234aa121-a983880d,0.0,BTU
2024-11-10 14:30:00,Student Center Total Electric Meter (C) Usage (C) / p:sonomastate:r:20c9aa07-acd1558a,0.0,kWh
2024-11-10 14:30:00,Nichols Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-f6fcea18,35596.5732421875,BTU
2024-11-10 14:30:00,Nichols Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-b06b6c8c,0.0,BTU
2024-11-10 14:30:00,Student Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-8d8eb031,0.0,BTU
2024-11-10 14:30:00,Ives Hall  Total Electric Meter Usage (C) / p:sonomastate:r:206d9425-f3361ab6,0.0,kWh
2024-11-10 14:45:00,Ives Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-c20a1a8e,0.0,BTU
2024-11-10 14:45:00,Green Music Center Total Electric Meter Usage (C) / p:sonomastate:r:234ab131-e413ba29,2369.949951171875,kWh
2024-11-10 14:45:00,Student Health Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-83f6cf71,0.0,BTU
2024-11-10 14:45:00,Green Music Center Total CHW BTU Meter Usage / p:sonomastate:r:1f98265e-39835c84,1372754.59375,BTU
2024-11-10 14:45:00,Physical Education Total Electric Meter Usage (C) / p:sonomastate:r:206db469-c986212b,16964.75390625,kWh
2024-11-10 14:45:00,Nichols Hall Total Electric Meter Usage (C) / p:sonomastate:r:234e40da-635bc7c1,6.448000431060791,kWh
2024-11-10 14:45:00,Rachel Carson Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234aa43b-a73abf5e,0.0,BTU
2024-11-10 14:45:00,Ives Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-7d72fbdc,53085.205078125,BTU
2024-11-10 14:45:00,Student Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-6fe20abd,120787.1171875,BTU
2024-11-10 14:45:00,Student Health Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-021da430,0.0,BTU
2024-11-10 14:45:00,Rachel Carson Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234aa121-a983880d,0.0,BTU
2024-11-10 14:45:00,Student Center Total Electric Meter (C) Usage (C) / p:sonomastate:r:20c9aa07-acd1558a,0.0,kWh
2024-11-10 14:45:00,Nichols Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-f6fcea18,32967.4423828125,BTU
2024-11-10 14:45:00,Nichols Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-b06b6c8c,0.0,BTU
2024-11-10 14:45:00,Student Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-8d8eb031,69001.3359375,BTU
2024-11-10 14:45:00,Ives Hall  Total Electric Meter Usage (C) / p:sonomastate:r:206d9425-f3361ab6,0.0,kWh
2024-11-10 15:00:00,Ives Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-c20a1a8e,0.0,BTU
2024-11-10 15:00:00,Green Music Center Total Electric Meter Usage (C) / p:sonomastate:r:234ab131-e413ba29,2369.97509765625,kWh
2024-11-10 15:00:00,Student Health Center Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-83f6cf71,0.0,BTU
2024-11-10 15:00:00,Green Music Center Total CHW BTU Meter Usage / p:sonomastate:r:1f98265e-39835c84,1560799.6875,BTU
2024-11-10 15:00:00,Physical Education Total Electric Meter Usage (C) / p:sonomastate:r:206db469-c986212b,15790.330078125,kWh
2024-11-10 15:00:00,Nichols Hall Total Electric Meter Usage (C) / p:sonomastate:r:234e40da-635bc7c1,6.640000343322754,kWh
2024-11-10 15:00:00,Rachel Carson Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234aa43b-a73abf5e,0.0,BTU
2024-11-10 15:00:00,Ives Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3195-7d72fbdc,53864.38671875,BTU
2024-11-10 15:00:00,Student Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e5dff-6fe20abd,250836.1953125,BTU
2024-11-10 15:00:00,Student Health Center Total CHW BTU Meter Usage (C) / p:sonomastate:r:234e61c5-021da430,0.0,BTU
2024-11-10 15:00:00,Rachel Carson Hall Total CHW BTU Meter Usage (C) / p:sonomastate:r:234aa121-a983880d,0.0,BTU
2024-11-10 15:00:00,Student Center Total Electric Meter (C) Usage (C) / p:sonomastate:r:20c9aa07-acd1558a,0.0,kWh
2024-11-10 15:00:00,Nichols Hall Total HHW BTU Meter Usage (C) / p:sonomastate:r:234e3ee2-f6fcea18,39696.6337890625,BTU
